ssn,hbver,hematokrit,hemoglobin,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,relationship_6,race_1,race_2,race_3,race_4,race_5,indicator
697-69-2349,1.1879656659707514,1.314279823516196,-0.9775276890455967,1,0,0,0,0,0,1,0,0,0,0,1.0
862-07-8090,0.8861522274286078,1.319307799092361,-0.87972509603527,0,0,0,0,1,0,1,0,0,0,0,1.0
284-91-7578,0.17659241734548692,-1.7084362764165295,-0.2795899742595231,0,0,0,1,0,0,0,0,0,1,0,1.0
690-76-8917,-1.1625163011212392,0.6886103290950328,0.8276907838382273,0,1,0,0,0,0,0,1,0,0,0,0.0
163-84-8842,0.6745386597141131,0.13624144619074105,0.22655963337789192,1,0,0,0,0,0,0,1,0,0,0,1.0
163-75-3158,0.455013276606789,-1.6419441206050398,-0.3681622890250904,0,0,1,0,0,0,0,0,0,1,0,1.0
566-63-8757,0.050132754795184295,-0.22735265794306544,-0.07262634932641718,0,0,1,0,0,0,0,1,0,0,0,0.0
551-07-8640,-1.931405022870455,0.0226919528796247,-0.5468164278670298,0,0,0,0,1,0,1,0,0,0,0,0.0
636-63-3061,-0.3332635978262444,-0.7540989271568465,0.5834843472205001,0,0,1,0,0,0,0,0,1,0,0,0.0
673-39-6313,-0.06378962383745482,-0.16497942975444518,1.3400578376123597,0,0,1,0,0,0,1,0,0,0,0,1.0
321-07-0394,0.7715764609344187,1.1368148551439692,-1.9909033576814106,0,1,0,0,0,0,0,1,0,0,0,0.0
194-52-2400,0.1068675225753231,-0.8560815689242892,-1.2380479619444436,0,0,1,0,0,0,1,0,0,0,0,1.0
456-09-2500,0.501196800800906,1.6311175163693978,-0.47010365961299355,0,1,0,0,0,0,0,0,0,1,0,1.0
820-25-3464,0.6766993680879517,1.8008336346017986,-1.1798947343970296,0,1,0,0,0,0,0,0,0,0,1,1.0
708-44-2134,-0.6311890551328279,1.6813157712800713,0.703366607158138,1,0,0,0,0,0,1,0,0,0,0,1.0
402-01-0773,-0.38044337677955736,1.1401125049607561,1.7461838938682224,0,1,0,0,0,0,0,1,0,0,0,0.0
332-19-3109,-1.2585319708353577,0.030892192347985185,-0.06908766356502122,0,0,1,0,0,0,1,0,0,0,0,0.0
717-34-5980,-0.41680020630343173,-1.0454268536516713,-0.10036667616924742,0,0,0,0,1,0,0,0,0,1,0,0.0
731-95-1795,1.4301590794431394,0.7325392877760722,-1.2526666935076929,0,1,0,0,0,0,0,1,0,0,0,1.0
383-48-0563,1.1278992670153818,0.24563439610161092,-0.017269425912133866,0,1,0,0,0,0,1,0,0,0,0,1.0
733-98-3065,0.19598703921605212,-1.6211488650113466,0.7631097686927528,0,0,1,0,0,0,1,0,0,0,0,1.0
253-75-6802,1.069171989716853,1.1650893811396148,-1.5924114591695384,0,0,1,0,0,0,1,0,0,0,0,0.0
714-25-4369,-1.3258309205750136,-0.42089837114430145,0.40773786975593135,0,0,0,0,0,1,0,1,0,0,0,1.0
498-22-4333,-1.2313549173069238,-1.2870204531568157,0.9020526769360903,0,0,0,0,1,0,0,0,0,1,0,1.0
144-91-4276,0.538795714180401,0.3368777334276921,0.5085347353335933,0,0,0,1,0,0,1,0,0,0,0,1.0
034-17-7430,0.6838284118842703,1.155616474536639,-0.6235972477703232,0,0,1,0,0,0,1,0,0,0,0,1.0
647-18-4659,-1.990779218843786,-1.2618868445722167,0.4028938296315035,0,1,0,0,0,0,1,0,0,0,0,1.0
443-13-4646,-1.5344039705179393,0.17545589410709658,0.8605968495110667,0,0,1,0,0,0,0,1,0,0,0,0.0
189-88-8792,-0.6356139788684735,1.452461381713541,1.6059356312618525,0,0,0,0,0,1,0,0,1,0,0,1.0
575-72-4155,0.7681671995182123,0.5391440376843479,-0.945246461243213,0,1,0,0,0,0,0,0,0,1,0,0.0
306-63-8429,1.861265684331218,1.1066407323907443,-0.7428917889189178,0,0,0,0,1,0,1,0,0,0,0,0.0
344-50-6891,1.5013718871653479,0.7893328423203197,-0.9413489576948222,0,0,1,0,0,0,1,0,0,0,0,1.0
809-04-1800,-1.381679409770674,-1.5914700166602629,0.918762450085619,0,0,0,0,0,1,1,0,0,0,0,1.0
211-99-1126,-1.0270838765514316,-0.61866959000431,0.3254448662627717,0,0,0,0,1,0,1,0,0,0,0,1.0
703-21-5325,0.24422129560929218,0.17263471080376155,0.7099181250275752,0,1,0,0,0,0,1,0,0,0,0,1.0
704-24-9855,0.17762101803842228,0.5610803051918343,0.6686973851181687,0,0,0,0,1,0,0,1,0,0,0,1.0
377-51-2902,-2.98287429095995,-1.6811711071138546,2.162635241270535,0,1,0,0,0,0,0,0,0,0,1,1.0
173-38-7014,0.9755499190995021,-0.2491384623410407,0.17523631681051388,0,0,0,0,1,0,0,1,0,0,0,1.0
496-29-0196,0.5305733778236669,0.744294218206635,-1.3864438629210214,0,0,1,0,0,0,0,0,0,1,0,0.0
721-18-8836,0.04895536280704434,-1.7259965751557318,0.45718667271194013,1,0,0,0,0,0,0,1,0,0,0,0.0
058-58-8484,-1.435897663905833,0.16642183824019527,0.8740587030369364,0,1,0,0,0,0,0,0,1,0,0,0.0
290-47-2261,0.6291249687430094,0.8999232278110493,0.01587791378989239,0,0,0,0,1,0,1,0,0,0,0,1.0
854-67-9706,1.1169081187304954,0.8539943636327564,-1.9419494758109117,0,0,0,0,1,0,1,0,0,0,0,0.0
022-04-2549,-1.6416954327338578,-1.7971280101771503,1.6021432984441324,0,0,0,1,0,0,0,1,0,0,0,1.0
511-91-3398,-0.7957134125084825,0.6362679748738251,0.5201097022209565,0,1,0,0,0,0,0,0,0,1,0,0.0
121-68-3592,-1.699452332020184,-1.5771321361830917,2.371009391297345,0,1,0,0,0,0,0,0,1,0,0,1.0
116-02-7486,0.45934116254121454,-0.25725093166218627,-0.034832937934166704,1,0,0,0,0,0,0,1,0,0,0,1.0
434-20-9482,0.7375550078265798,1.085262432247695,0.5786774261774853,0,0,1,0,0,0,0,1,0,0,0,1.0
292-30-9469,0.13708509387532639,-0.4174314503293141,-0.6925397549818535,1,0,0,0,0,0,1,0,0,0,0,0.0
167-60-1765,1.6720678486986136,-0.5969276706799422,0.11160183824107751,0,0,1,0,0,0,1,0,0,0,0,1.0
463-62-1388,-0.36416690292153775,0.6227701800914247,1.3842171714669822,0,0,0,1,0,0,1,0,0,0,0,1.0
359-22-8188,-1.0280154394431469,-1.3508857738480888,0.7734041272713593,0,0,1,0,0,0,0,1,0,0,0,1.0
509-70-8636,0.9427446731002904,0.8686206317364904,-1.0873939835152278,0,0,0,0,1,0,1,0,0,0,0,0.0
573-99-8692,-0.9401380066580379,0.41916224644162753,0.7187772124582024,0,0,0,0,1,0,0,1,0,0,0,0.0
597-17-3064,0.10614297365954466,0.0398698245488197,1.3434542335616715,0,0,0,0,1,0,0,1,0,0,0,0.0
381-90-4779,0.7556687307210366,0.6903155776694931,-0.5476516071988274,0,1,0,0,0,0,0,1,0,0,0,1.0
037-67-4570,-0.3770017694296104,-0.5973978678971648,0.29327499570462734,0,0,0,1,0,0,0,1,0,0,0,1.0
646-64-6726,1.0131941167862326,0.5233830269630498,-1.4277945196153743,1,0,0,0,0,0,1,0,0,0,0,0.0
710-16-8929,-1.0116807429043957,-1.024387095505022,0.9995335712408366,0,0,0,1,0,0,0,0,0,0,1,1.0
463-22-9354,-0.4003555335899642,-1.4242553476234865,0.8991573885858581,0,0,0,1,0,0,0,1,0,0,0,0.0
558-08-2056,-0.6883119741178482,1.807378779865535,-0.11660627428754138,0,0,0,0,1,0,0,1,0,0,0,0.0
874-29-6092,1.2254740107357736,-0.8376372994167084,0.8406082241700359,0,0,0,1,0,0,0,1,0,0,0,1.0
365-85-2221,-1.4066375322445366,-1.5422748491463312,0.6806930349282154,1,0,0,0,0,0,1,0,0,0,0,1.0
524-77-6518,-0.810398466426489,-0.8403957897577472,1.5901290890933792,0,0,0,0,0,1,0,1,0,0,0,1.0
177-66-0942,0.06670681124361254,-1.0423172827217728,-1.0887364569596731,0,0,1,0,0,0,0,0,0,1,0,1.0
690-92-6013,-1.6658125609304777,-0.3872385196874011,1.0519952063048867,0,0,1,0,0,0,1,0,0,0,0,1.0
472-12-1277,0.6729925240813361,-0.11822928777007018,-0.7479337974775497,0,0,1,0,0,0,1,0,0,0,0,0.0
741-02-3375,0.288030628266886,1.147033807998271,-2.2558098687005894,0,1,0,0,0,0,1,0,0,0,0,0.0
371-17-7232,-0.42076581777996863,1.2717551871905939,0.22068244548746171,0,0,1,0,0,0,0,1,0,0,0,1.0
690-44-9421,-1.095967777044353,-1.5617848990129497,0.6348757154371355,0,1,0,0,0,0,0,0,1,0,0,1.0
128-23-2422,1.536506040393846,-0.6218732003776527,-0.035562946535293655,0,0,0,0,1,0,1,0,0,0,0,1.0
440-62-7833,0.496888322426725,-1.5796774704523229,-1.386159283296853,1,0,0,0,0,0,0,0,1,0,0,1.0
889-97-4026,-0.7184066308696385,-2.091183080531865,0.06736207971006057,0,0,1,0,0,0,1,0,0,0,0,1.0
896-33-1333,-0.24844609037294924,-0.9508545200276545,-1.2531430550524958,0,0,1,0,0,0,1,0,0,0,0,1.0
131-23-5710,1.4666388235152266,-0.1742141031006944,0.10838485118526346,0,0,0,0,0,1,1,0,0,0,0,1.0
399-06-0472,0.6024977960881577,0.26691865680121557,0.5745386485999088,0,0,0,0,1,0,0,0,1,0,0,1.0
787-77-3982,-0.23178793449679647,-0.24277512666796336,-1.2887155080735206,0,0,1,0,0,0,1,0,0,0,0,1.0
184-33-0936,-1.6257747641469795,1.1510336189927768,-0.3399517871510254,0,0,1,0,0,0,0,1,0,0,0,0.0
529-64-3613,1.116448806471386,1.227926537249228,-0.9370802633322992,0,0,0,0,0,1,1,0,0,0,0,1.0
607-30-2223,1.3852435158516334,-0.001595841771248882,-0.250952602949206,0,1,0,0,0,0,0,1,0,0,0,1.0
637-74-1985,-1.210168330707157,-2.5555247750758774,0.4286668451594316,0,0,1,0,0,0,1,0,0,0,0,1.0
163-46-3919,1.6694219513186734,-0.05951105928332579,-0.4956106550574608,0,0,0,1,0,0,0,0,1,0,0,1.0
583-20-3895,-1.5901554219123792,-1.3314133397588488,0.7235779469876487,0,0,0,1,0,0,1,0,0,0,0,1.0
759-48-1567,-0.8055789222992136,-1.2780365516597518,-0.1167300045589191,1,0,0,0,0,0,1,0,0,0,0,1.0
254-75-7907,1.3951025564556165,-0.5923009300624726,0.15970816775264096,0,1,0,0,0,0,0,0,1,0,0,1.0
674-75-4546,-1.032110434654644,-1.622866652178266,1.9620560983405073,0,1,0,0,0,0,1,0,0,0,0,1.0
445-03-8874,-0.4518308525439621,0.6885727133176548,1.2634378670618576,0,0,1,0,0,0,0,1,0,0,0,1.0
540-85-0442,-1.4973355304517826,-0.7137497366229274,0.34248871114501905,0,0,1,0,0,0,0,1,0,0,0,1.0
862-06-3056,-0.9208921760826773,1.3671738758056113,1.6040796771911903,0,1,0,0,0,0,0,1,0,0,0,1.0
387-31-8469,0.9069894779439815,0.1601901577879397,-0.985118541194605,0,0,0,0,1,0,0,0,1,0,0,0.0
127-08-1733,-2.810567501926427,-1.1761166028546046,2.5726278685069435,0,0,1,0,0,0,1,0,0,0,0,1.0
345-03-1186,-1.6312088810153167,0.48918401603040085,1.2079448403490587,1,0,0,0,0,0,1,0,0,0,0,0.0
073-61-9020,-0.6822115310144649,-1.1851255815365878,-0.31281773863794493,0,1,0,0,0,0,1,0,0,0,0,0.0
149-92-7262,-0.6253279719391215,0.5750482971914572,-0.21542345552316336,0,0,0,0,1,0,1,0,0,0,0,0.0
294-23-4628,0.9368253672258517,1.4545992117278463,-0.603385907940812,0,0,1,0,0,0,1,0,0,0,0,1.0
676-12-2083,1.1339738333717735,0.473955895488622,-0.05233458482051095,0,0,0,0,1,0,0,1,0,0,0,0.0
326-53-3056,-0.8387723195033062,1.5866682061012984,-2.2599424597645967,0,0,1,0,0,0,1,0,0,0,0,0.0
149-63-9854,-1.1263212012660648,1.6011314725030625,-1.0719586321608872,0,0,1,0,0,0,1,0,0,0,0,0.0
648-21-4418,0.10185390284560748,0.9212451042880314,0.5961172079281404,0,0,0,0,1,0,1,0,0,0,0,1.0
472-86-1904,-0.9939939863353074,-0.2686610508001188,-0.1600108534867601,0,1,0,0,0,0,0,1,0,0,0,0.0
625-87-7076,-0.43723636724042847,1.2794099978869757,1.0952698687191595,0,0,1,0,0,0,1,0,0,0,0,0.0
021-58-9713,0.12999486519949613,-0.057655347599354465,2.0746692048347177,0,0,1,0,0,0,0,1,0,0,0,1.0
413-54-0264,-0.05992105016213856,-1.9406886245395207,0.07562107532450715,0,0,1,0,0,0,0,1,0,0,0,1.0
382-67-3169,1.2018550099187513,0.36305204518641093,-0.4995143451194203,0,0,1,0,0,0,1,0,0,0,0,0.0
827-96-9153,-0.5381621496962948,-1.306724851206553,0.17092431685300885,0,0,1,0,0,0,0,1,0,0,0,1.0
737-42-1642,0.32923934785177644,0.7672084959259443,-2.011034272834526,0,0,1,0,0,0,1,0,0,0,0,0.0
474-26-4717,-1.8643713097874677,-1.3018724159248167,1.5035983238055404,0,0,0,0,1,0,0,1,0,0,0,1.0
198-31-7005,-0.5082162842397079,-0.5675372099554219,-0.44908188650596037,0,0,0,0,1,0,0,0,0,1,0,1.0
776-03-4596,0.39879604376649175,-0.180050817890483,0.11166370337676611,0,1,0,0,0,0,1,0,0,0,0,0.0
379-57-3535,0.36162409671236606,1.0412206262345218,0.0928257695595457,0,0,0,0,0,1,0,0,1,0,0,1.0
282-74-8554,1.507439984334991,1.7762078390117984,-1.5829460934091615,0,0,1,0,0,0,1,0,0,0,0,1.0
640-70-3669,-1.1215534106327738,0.0641758860311073,0.5395724739086337,0,1,0,0,0,0,1,0,0,0,0,0.0
048-87-0721,0.5625117527986434,1.5128347044049082,-0.8775845623404395,0,0,0,0,1,0,0,0,1,0,0,1.0
607-10-9710,-0.17201264894508828,-0.8427655837325485,-0.5380192055720913,0,0,1,0,0,0,0,1,0,0,0,0.0
664-62-5897,-0.88493643613718,-1.766659230501133,-0.6339905905660312,0,0,0,1,0,0,1,0,0,0,0,1.0
161-43-1229,1.6746814001448136,0.7289971354063299,-0.7375961333039617,0,0,0,0,0,1,0,0,0,0,1,0.0
109-74-4280,0.34769593764387857,1.7198155194262479,-2.834688129853685,0,1,0,0,0,0,1,0,0,0,0,0.0
658-84-0830,-0.19929320946149,0.6701409824025333,-1.1882094086335961,0,0,1,0,0,0,1,0,0,0,0,0.0
716-13-3030,0.07036837094299193,0.4109118526034302,0.8594894635822384,0,0,0,0,1,0,0,0,0,1,0,1.0
265-24-9639,0.8610323752860447,-0.2614262829511221,-0.7828875991416875,0,0,1,0,0,0,1,0,0,0,0,0.0
362-30-3093,-0.21344779006615885,-1.4131148082234282,0.2215485573871037,0,0,0,0,1,0,1,0,0,0,0,1.0
691-43-2917,-0.057928540643748444,0.11190403822730481,0.7153436974274777,0,0,0,0,1,0,0,1,0,0,0,0.0
190-34-5760,0.26402994543173053,0.315668704282843,1.3856895616963734,0,0,0,0,1,0,1,0,0,0,0,1.0
332-64-7663,0.17431526361018376,0.2646303636773992,0.8121688212939224,0,0,0,0,0,1,0,1,0,0,0,1.0
792-31-6782,-1.3117927853318097,0.856219963794276,0.6209560599071693,0,0,0,0,1,0,0,1,0,0,0,0.0
116-40-3298,-1.3160947945192434,-0.44240205721194326,0.40976704620652205,0,0,0,0,1,0,1,0,0,0,0,1.0
609-97-9152,0.10215148543601607,1.3623966720786302,-0.02091946891776918,0,0,1,0,0,0,0,1,0,0,0,1.0
332-08-2958,0.9653027272906374,0.45853969605995404,-0.0020753485869795803,0,1,0,0,0,0,0,1,0,0,0,1.0
726-78-4933,-2.028494577584745,-1.122990586604693,1.225811491535967,0,0,1,0,0,0,1,0,0,0,0,1.0
290-94-8666,0.3431804452937601,0.284924075572722,-1.1401154521491705,0,0,1,0,0,0,0,1,0,0,0,1.0
123-90-0906,1.2030970937743712,0.572277268257959,-0.06746679700997608,0,0,0,0,1,0,1,0,0,0,0,1.0
045-25-8461,1.2361093537495191,-0.18722916207341297,0.6769873133004596,0,0,0,0,1,0,1,0,0,0,0,1.0
646-04-6406,-0.48351046004901843,-1.715113076901089,-0.33404366669275093,0,0,0,1,0,0,1,0,0,0,0,1.0
091-36-8285,-0.8212990460969033,-0.1519957172628747,1.1123199001149755,0,1,0,0,0,0,1,0,0,0,0,1.0
078-32-2567,0.6077831216612902,0.493798218055411,0.2937142381680172,0,1,0,0,0,0,1,0,0,0,0,1.0
527-34-0775,0.44959209811194745,0.9199285520798087,0.3777456519740311,0,1,0,0,0,0,0,1,0,0,0,1.0
722-09-0800,-1.043302127728719,-1.0460412446821754,0.9801883433109675,0,0,1,0,0,0,1,0,0,0,0,1.0
314-50-2237,-0.019333372505058732,0.6849177136157789,-0.3778813018417909,0,0,1,0,0,0,0,1,0,0,0,0.0
724-85-0623,-1.1157376117463036,-0.8477622128275664,-0.17141259799419487,0,0,1,0,0,0,0,0,1,0,0,1.0
593-74-6864,0.9434756912028166,0.3978215620759561,-1.6184999868894796,0,0,0,1,0,0,0,1,0,0,0,0.0
504-43-1928,0.018621346145577075,0.1850980717082727,1.1337252370632787,0,1,0,0,0,0,0,1,0,0,0,1.0
644-49-7049,1.5719054302790145,-0.19288406727254243,0.04953254760456633,0,0,0,1,0,0,1,0,0,0,0,1.0
277-35-9350,-1.0203171072130028,-0.08946575666851286,1.1971308146306678,0,1,0,0,0,0,1,0,0,0,0,0.0
636-09-0472,0.688790278120002,0.9931915478193022,-0.004382918148169537,0,0,0,0,0,1,1,0,0,0,0,1.0
801-80-7102,0.5116510065857072,0.49660686276628674,0.2742885855617535,0,1,0,0,0,0,1,0,0,0,0,0.0
112-97-8695,-1.4112630007693712,-1.5297049102059166,0.9033023526770028,0,1,0,0,0,0,1,0,0,0,0,1.0
286-39-2880,1.141840364457366,-1.8939134053702273,2.105465669380572,0,0,1,0,0,0,1,0,0,0,0,1.0
855-08-6853,-1.7555531194990166,-0.7271158761845049,0.5722681981201317,0,1,0,0,0,0,1,0,0,0,0,1.0
877-15-2683,1.0872663050510658,0.09311495742709437,-0.29194444185656404,0,0,0,0,0,1,0,1,0,0,0,1.0
523-52-2582,0.7952924995526617,0.9275520162950426,-0.326291965190952,0,0,0,0,0,1,1,0,0,0,0,1.0
537-33-6999,-1.0940981820741753,-1.2553166221235608,0.7458988879441456,0,1,0,0,0,0,0,0,1,0,0,1.0
891-86-2983,1.2616108879102155,-0.018434630386768965,0.1855554214433955,0,0,0,0,1,0,0,1,0,0,0,1.0
609-20-4986,0.49060027290764874,0.19573706740996002,-1.0372275449852293,0,0,0,0,1,0,1,0,0,0,0,0.0
166-06-5326,0.512543754356934,0.058633828164111994,0.872846146377437,0,0,0,1,0,0,1,0,0,0,0,1.0
477-71-9948,-1.8085163514050597,-2.1608976546053866,1.4930131990891968,0,0,0,0,1,0,0,1,0,0,0,1.0
392-13-7312,0.3550061186691412,1.6150994645026855,-0.19954886170543343,0,0,1,0,0,0,0,1,0,0,0,1.0
223-92-8493,1.0483347392014792,1.0176041873374935,-0.39722652977165956,0,0,1,0,0,0,1,0,0,0,0,1.0
028-73-7785,1.3015710544527375,0.07271466749586795,0.18950860361390626,0,1,0,0,0,0,0,0,0,1,0,1.0
340-09-7633,-0.8805762042690138,-0.7951690867571733,0.7349796914950834,0,0,0,1,0,0,1,0,0,0,0,1.0
451-84-2614,1.499385846833705,0.6735890953288319,-0.9043969121479386,0,0,0,0,1,0,1,0,0,0,0,0.0
800-58-6761,0.2780745498616826,0.5684780747428014,0.3443384787021121,0,1,0,0,0,0,0,1,0,0,0,1.0
431-39-9982,0.47697616561631817,2.2865285521039405,-0.5884331046448441,0,0,1,0,0,0,1,0,0,0,0,1.0
781-86-4167,0.12369387730692434,-0.8917037101010651,-0.3216149609328835,0,0,0,0,0,1,1,0,0,0,0,1.0
218-06-8627,0.7191113564079732,0.026528762172160294,0.04082193649959202,0,0,0,0,0,1,0,1,0,0,0,0.0
606-95-8130,-0.012340181630448548,0.7323135931118057,-0.47822655192892516,0,0,0,1,0,0,1,0,0,0,0,0.0
436-53-9490,0.3614429594834215,-0.004222135834190677,1.172966292630646,1,0,0,0,0,0,0,0,0,1,0,1.0
657-13-1868,0.13007896462722007,-1.2360385362174386,-0.09137767195367388,0,0,1,0,0,0,0,1,0,0,0,1.0
542-21-5385,0.6713881657678269,-0.9831476649064953,-0.07688267066180225,1,0,0,0,0,0,1,0,0,0,0,0.0
696-48-5130,-1.8700318481919855,-1.412901652151621,1.5602234825014432,0,0,1,0,0,0,0,1,0,0,0,1.0
590-10-7083,0.44078753494789175,1.8024636516215027,-0.6588046964907845,0,1,0,0,0,0,0,0,1,0,0,0.0
139-07-2597,-0.918317439756965,-0.9961125695093764,0.7954837941986694,1,0,0,0,0,0,1,0,0,0,0,1.0
076-54-2238,-1.1243351609344225,1.000539163000432,0.4683657027308956,0,0,0,0,0,1,1,0,0,0,0,1.0
853-47-3024,-0.6494968536297254,-0.9675559251833971,0.2585439085289694,1,0,0,0,0,0,0,1,0,0,0,1.0
264-98-8024,0.5564436556290008,-0.48176069894158047,-1.2712200477007456,1,0,0,0,0,0,1,0,0,0,0,1.0
266-15-4131,0.3430769383057916,0.8986819071575817,-1.7220498510052904,0,0,0,0,0,1,1,0,0,0,0,0.0
214-68-2617,0.9210664283076743,-0.4536679825365941,1.3087664519809956,0,0,1,0,0,0,1,0,0,0,0,1.0
887-50-9225,2.010820343571954,-0.9725212077972667,-1.9213421991129929,0,0,1,0,0,0,0,0,1,0,0,1.0
230-90-5085,0.7513602523468549,-0.3918151059350332,-0.6393542978302446,0,1,0,0,0,0,0,0,1,0,0,0.0
191-48-3667,-0.265253037544306,-0.6921896268892187,-1.1590523701834936,0,0,1,0,0,0,0,0,1,0,0,1.0
118-94-8300,-0.5300562587010247,0.34040107790874624,-0.26090670328152415,0,0,0,0,0,1,0,1,0,0,0,0.0
262-23-7184,-1.018861540194698,0.5854804061175667,-0.710765223955756,0,0,0,0,1,0,0,1,0,0,0,0.0
513-70-2418,-1.1610866108499267,-0.37821073311672915,1.2242401170894721,0,0,0,1,0,0,0,1,0,0,0,0.0
858-25-0918,0.5084099440249492,1.2111122847613514,0.6759789115887335,0,0,0,0,1,0,0,1,0,0,0,1.0
729-41-7926,-0.8960504989702789,0.3691019160480068,0.06747962346786912,0,0,1,0,0,0,1,0,0,0,0,0.0
302-96-3697,0.10482972874969683,0.8538564391157046,0.9384417497482068,1,0,0,0,0,0,0,0,0,1,0,1.0
869-47-8558,-0.8568472272772752,-1.0744223487137246,-0.17136929239921275,0,0,1,0,0,0,0,0,0,0,1,1.0
668-58-4007,-1.6518132408077615,0.5419338745065343,0.0463341200894582,0,0,0,0,0,1,0,0,0,1,0,1.0
439-50-7201,-0.9330542471689555,-1.0296219578567658,-0.602501236500463,0,0,0,0,0,1,1,0,0,0,0,1.0
102-02-6900,-1.4726038295141006,-1.0550439540679286,0.18232606136044363,0,0,0,1,0,0,1,0,0,0,0,1.0
069-94-1629,1.3031754127662467,0.5996615541889968,-0.697371422079144,0,1,0,0,0,0,0,1,0,0,0,0.0
479-87-9419,1.6638131664081395,0.49663820924743485,-0.618412949399607,1,0,0,0,0,0,0,1,0,0,0,0.0
187-84-3467,-1.6604431359296208,-1.4542413914898218,1.7915495978687745,0,0,1,0,0,0,1,0,0,0,0,1.0
603-57-9988,0.07097647449730582,-1.088553342415318,-0.33990229504247466,0,0,1,0,0,0,1,0,0,0,0,1.0
324-50-4918,0.6346820001595589,-0.6791181442504334,1.4449563616861854,0,1,0,0,0,0,1,0,0,0,0,1.0
153-44-8855,-1.1268646129528987,-0.6249765020113212,0.9680194711209928,0,0,1,0,0,0,1,0,0,0,0,1.0
256-28-7698,-0.3435043204483608,-0.9126995831741069,-0.735529837771958,0,0,1,0,0,0,0,1,0,0,0,1.0
819-94-3255,-0.7560896436768574,0.18144307200639626,0.8052399260967834,0,0,1,0,0,0,1,0,0,0,0,0.0
564-30-8288,0.8781951277285429,0.07023829548516305,-0.5621280489499926,0,0,1,0,0,0,0,1,0,0,0,0.0
770-23-1443,0.610881862113592,-1.4066448945144465,2.3850032849901375,0,1,0,0,0,0,1,0,0,0,0,1.0
380-86-1146,-0.9527205748829376,0.8117518456374879,0.9753381166729704,1,0,0,0,0,0,1,0,0,0,0,0.0
351-54-9322,0.6814671587212426,0.9905960591802337,0.1532989396952874,0,0,0,0,1,0,1,0,0,0,0,0.0
371-62-3842,0.02168774066413872,1.4909736684521775,0.352108739744618,0,0,0,1,0,0,1,0,0,0,0,1.0
165-02-5191,-0.6894570201722475,0.5419401438027642,0.1407898092590244,1,0,0,0,0,0,1,0,0,0,0,0.0
695-38-1405,-0.6915659750521022,1.5263136912986193,0.5298349015512263,0,0,1,0,0,0,0,1,0,0,0,0.0
048-04-5401,-1.2776937019829944,-0.6711185222614213,0.37480087151524705,0,0,0,0,1,0,0,0,1,0,0,1.0
297-73-7753,0.08036973365543149,-0.0695670104356576,1.5901785812019305,1,0,0,0,0,0,0,1,0,0,0,0.0
829-79-1166,1.0686221088432715,0.7745811882919929,0.29912125102721326,1,0,0,0,0,0,0,1,0,0,0,1.0
381-41-2540,0.006912118131659868,2.7204077362681653,-1.2296652360586198,0,0,0,0,1,0,1,0,0,0,0,1.0
043-09-4180,-0.6997753730353401,-1.3718377618475233,-0.2386661870014228,0,1,0,0,0,0,1,0,0,0,0,1.0
842-15-2270,-0.9524229922925285,-1.6353738981563843,0.48841000669404694,0,0,0,1,0,0,0,1,0,0,0,1.0
413-23-4279,0.6145110758792313,-0.679024104806989,0.01764107015702118,0,0,0,1,0,0,1,0,0,0,0,0.0
460-10-5503,0.616600623198842,0.7927809552466177,-1.4865911445739515,0,0,0,0,0,1,1,0,0,0,0,0.0
580-56-1132,-0.7857508649165313,-0.5318962608899573,1.650385731254211,0,0,0,0,1,0,1,0,0,0,0,1.0
826-12-0397,0.8495560379950565,1.1757221075450721,-0.5038943967261825,0,0,0,0,1,0,1,0,0,0,0,1.0
844-42-8347,0.6236067524469484,-0.3607444738209708,-0.23688447109358698,0,0,1,0,0,0,0,1,0,0,0,0.0
665-17-2633,-0.06378315465070704,-1.4080178703887365,-0.43806989235336474,0,0,1,0,0,0,1,0,0,0,0,1.0
767-58-2649,-0.559905086356391,-0.49067563818011883,-0.6762877838364217,0,1,0,0,0,0,1,0,0,0,0,1.0
524-49-1418,0.9349234263219339,-0.639025994861929,1.5769580017052465,0,0,0,0,1,0,0,1,0,0,0,1.0
247-52-5076,0.09663326913995501,-0.36056893352654107,0.3132079424235387,1,0,0,0,0,0,0,1,0,0,0,0.0
220-74-3553,2.059209860447146,-1.4040117900980007,0.12146314086986276,0,0,0,0,1,0,1,0,0,0,0,0.0
390-06-1169,-1.0570362111947664,-0.8282897787383255,0.48513115450254374,0,1,0,0,0,0,0,1,0,0,0,1.0
706-51-9930,1.7431448034991142,0.40061139889814307,-0.5033128644507084,0,0,0,0,1,0,0,0,0,1,0,1.0
189-52-8587,-1.5592068325098496,-1.282920333422636,0.8183305888085205,0,1,0,0,0,0,0,1,0,0,0,1.0
396-94-1474,0.6431566347994659,1.3208751231497702,-2.7504587476134676,0,1,0,0,0,0,0,1,0,0,0,0.0
509-24-6373,-1.0782745512885172,-1.277773241218107,0.09622216550885745,0,0,1,0,0,0,0,0,0,0,1,1.0
503-58-8362,-2.038877622315318,-0.05149889870185442,-0.2850588522544077,0,0,0,1,0,0,0,1,0,0,0,0.0
338-47-2038,-0.405479129494396,-0.9715055818080662,0.5541169673090561,0,0,0,1,0,0,0,0,1,0,0,1.0
819-72-0700,0.9827242472030563,2.7656469778611985,-2.600188333025521,0,1,0,0,0,0,0,1,0,0,0,1.0
