	leukocyty	ssn	name	smoker	hemoglobin	trombocyty	indicator	alt	relationship	weight	ast	alp	hematokrit	hbver	etytr	er-cv	erytrocyty
2605	4.51833	687-26-5705	Jane Gonzalez	no	5.74063	5.94045	1.00000	20.61768	single	101.93093	40.59823	78.83021	3.41532	6.03859	6.14332	50.62448	3.97963
2606	7.48700	163-54-4536	Daniel Villarreal	yes	8.03678	4.81481	1.00000	15.42920	widowed	83.51598	39.23032	48.14253	7.60507	5.45843	3.90864	40.40172	4.97678
2607	3.12028	482-96-9663	Tony Eaton	no	6.91552	7.21394	1.00000	15.37398	married	34.04806	57.75286	82.30187	7.09628	7.76825	6.12561	31.26409	6.20089
2608	6.59941	864-61-8389	Nicholas Edwards	yes	3.58320	7.51957	0.00000	21.22243	married	90.20853	50.97894	16.79472	8.64833	7.90454	5.94931	44.46024	6.05600
2609	5.23002	569-88-6688	Monica Olson	Y	7.36266	7.33398	1.00000	11.22108	widowed	37.07167	61.64540	59.32540	6.00676	4.07900	6.64039	42.55719	5.18460
2610	5.88115	748-97-0270	Karen Beard	N	5.04100	6.11503	0.00000	15.72206	married	-32.11009	27.30106	63.99020	5.92904	5.98058	5.74758	36.31359	3.25659
2611	5.40323	269-81-2609	Jason James	no	7.96677	4.88675	0.00000	10.88560	single	100.07690	41.80921	46.96267	7.20118	4.93129	4.70611	30.38384	4.75647
2612	6.67204	600-61-5375	Gabriela Mcgee	no	5.41486	4.79707	0.00000	13.75270	widowed	62.79014	35.22765	75.42800	6.33377	5.70430	4.87327	50.73030	4.09255
2613	6.44403	247-61-2110	David Castillo	no	8.34839	6.40134	1.00000	9.36395	single	65.77798	59.53476	27.79725	6.94508	6.40435	4.40207	46.29587	4.10227
2614	4.78192	701-38-6790	Howard Gonzalez	yes	8.86697	6.69347	1.00000	12.20285	widowed	58.99866	43.58399	18.25103	3.99686	7.29513	6.69592	45.08620	5.27634
2615	4.85744	208-37-7653	Pamela Walters	no	5.01559	5.34347	0.00000	8.85614	separated	89.39575	61.20105	60.99704	9.78439	2.23759	7.25747	58.26183	6.06480
2616	5.41423	476-13-5333	Sara Bailey	yes	5.21288	6.15860	1.00000	16.04781	married	65.09464	35.95945	65.63634	9.93753	6.89726	6.53176	48.27892	5.79605
2617	6.96746	134-97-6106	Nicole Ramirez	no	6.77776	5.99288	1.00000	12.28543	married	115.00765	58.40612	73.93578	8.33617	6.85830	6.81891	56.19923	4.16983
2618	7.84208	091-88-8925	Emily Wagner	no	7.36150	5.16629	1.00000	22.66324	married	80.05716	41.35909	59.88809	7.79035	6.40733	5.51330	49.07301	6.28254
2619	6.54293	099-07-6150	Diane Duncan	no	6.59065	6.40186	1.00000	9.55248	married	82.93473	61.75894	74.27922	5.41384	8.52985	7.04060	63.25925	3.76272
2620	6.42657	222-19-4910	Nicholas Green	Y	7.72382	6.11437	1.00000	11.21584	nop	66.35439	38.73957	51.84884	5.01298	8.95314	8.26488	39.57689	5.18248
2621	8.64086	214-59-3177	Mary Carey	Y	9.57680	5.71740	0.00000	12.66400	single	73.10059	52.74517	12.01854	6.72165	5.56609	5.78613	38.88143	5.68033
2622	7.33703	373-79-6493	Dominique Freeman	Y	7.73484	6.55858	1.00000	12.93603	single	48.41041	53.34741	55.09041	4.29910	3.66485	7.62788	71.00667	4.68619
2623	5.45562	741-79-2478	Gabrielle Gomez	no	8.65652	7.35834	1.00000	9.67884	divoced	92.02058	48.43918	21.44223	6.55069	7.08063	6.18742	35.69343	3.07711
2624	5.18936	190-51-9416	Luis Zavala	Y	5.30222	5.03110	0.00000	9.07417	married	71.19332	42.22469	69.40931	9.08479	4.58868	4.79337	77.64331	4.06607
2625	5.31435	686-47-7331	David Joyce	Y	6.42915	4.99213	1.00000	22.01815	divoced	140.64096	60.57443	80.86678	5.05957	5.15554	5.70706	89.34049	4.27376
2626	4.71399	604-65-2711	Joseph Burns	yes	7.36716	6.11981	0.00000	15.26952	divoced	137.69663	47.04242	62.14752	8.03039	4.20297	5.05961	55.25501	6.03924
2627	4.93807	083-26-3981	Lauren Reid	no	6.89358	5.67577	1.00000	18.32933	separated	88.12345	37.68713	75.86273	6.23825	8.31523	6.91693	54.77607	4.73674
2628	4.96224	191-48-3667	Jennifer Ruiz	no	9.03743	7.64718	1.00000	6.94637	nop	51.18154	75.52402	14.99520	5.65917	6.85087	4.17779	45.85446	3.29045
2629	5.83116	667-51-0788	Hannah Wilson	yes	6.37242	5.10665	1.00000	19.37608	separated	58.74350	39.36991	83.12862	6.86441	7.83004	4.48097	69.33249	4.23897
2630	4.56584	640-83-7499	Shaun Bates	N	8.59227	6.33849	0.00000	13.95869	single	68.62533	40.51049	25.60281	7.57934	3.63182	5.13819	26.08341	6.42006
2631	6.94505	130-71-6793	Samuel Rivera	Y	8.73103	6.62087	0.00000	12.97219	nop	103.86685	58.62557	17.69423	4.90932	5.25472	5.55114	59.57194	5.45404
2632	6.22169	314-50-2237	Nancy Cochran	no	6.09049	5.76173	0.00000	15.50687	separated	70.17450	45.85219	88.31385	7.56198	4.19466	5.43301	29.77639	5.50508
2633	4.70360	002-70-6472	Heidi Howard	no	8.40760	5.62472	0.00000	14.71207	married	93.75541	43.06508	26.96509	7.17421	4.61381	6.76381	24.24446	5.72023
2634	5.80414	683-04-5508	Debra Garcia	yes	7.87313	7.07044	1.00000	10.21041	nop	87.81985	43.92408	52.83178	5.17098	7.67718	6.18600	21.00048	3.91591
2635	8.76344	312-52-8523	Andrea Rosales	no	6.82418	6.09596	1.00000	15.21273	widowed	68.80956	58.83930	81.79067	5.94282	4.57652	5.68282	35.28369	3.79711
2636	5.91041	510-61-9258	Dale Hampton	no	4.13599	7.17527	0.00000	28.59960	divoced	112.68959	32.33206	27.64625	7.55649	7.94587	4.94102	58.10541	7.29932
2637	4.87867	158-66-0548	Paul Huber	no	6.75699	5.10016	1.00000	17.07408	separated	69.69690	38.94179	83.63306	6.07056	6.09547	4.96463	35.83530	4.19576
2638	5.61028	644-69-9697	Sherry Williams	Y	6.14307	6.23522	1.00000	14.44817	married	35.53824	23.89599	84.94939	4.97601	4.32639	6.92431	32.15410	3.86244
2639	6.06393	619-65-3253	Jerry Gray	no	5.93659	6.32136	1.00000	7.98317	divoced	49.64265	32.67962	77.71047	5.32109	5.84038	6.20433	25.69737	4.06194
2640	6.86525	820-92-0731	Michael Charles	no	4.39922	7.35077	1.00000	17.14388	married	79.01713	39.29664	35.16075	4.59283	7.04801	7.60909	54.59994	3.05755
2641	4.57564	147-16-1826	Darrell Butler	no	7.10674	6.06213	0.00000	24.59281	married	49.12971	22.34440	72.29110	4.41398	6.88528	7.14400	74.19461	5.27853
2642	5.88906	211-63-8190	Joseph Vazquez	no	7.30722	6.42427	1.00000	13.90858	nop	50.52124	22.77065	71.52261	4.26354	4.21236	6.52491	31.22356	4.99454
2643	7.19227	094-70-8309	Christine Lang	Y	10.59476	5.15581	1.00000	12.86184	separated	20.28729	55.37288	34.56373	5.40813	6.25375	5.06576	75.86514	4.62071
2644	6.00006	710-84-5816	Peter Taylor	no	9.20833	6.10279	1.00000	12.16328	married	59.37417	35.26345	15.48701	7.27594	5.61065	6.35478	35.61558	3.91186
2645	5.11524	226-93-4375	Kenneth Walters	no	3.61860	5.59775	0.00000	17.83802	nop	54.23179	42.46538	13.72943	8.98144	8.12853	5.15007	88.83196	5.95457
2646	5.31194	378-96-1191	Valerie Valencia	Y	6.89817	7.94015	1.00000	20.27694	married	108.01193	53.90514	76.69770	6.64954	7.54971	5.37392	57.17183	4.45341
2647	8.02532	188-21-3973	Michael Molina	yes	5.79487	4.84599	0.00000	21.15480	widowed	27.70957	53.28717	87.24285	8.00340	8.38646	6.35798	61.20820	5.05267
2648	6.11017	492-64-9681	Brandon Macdonald	no	8.26748	6.10974	1.00000	13.69455	divoced	148.46333	42.47846	34.57171	7.11519	6.48020	5.70859	39.90825	3.50106
2649	6.45774	564-44-1027	Logan Gould	yes	6.10978	7.03161	1.00000	19.59652	married	60.89984	46.52526	82.79088	4.80342	5.43544	5.93835	40.16189	3.55747
2650	4.95604	165-92-1202	Chad Taylor	no	5.01278	5.60176	0.00000	12.06695	nop	24.78885	55.81412	63.96219	7.38434	7.43823	6.27568	42.83195	4.78833
2651	5.37651	758-81-1911	Andrew Young	yes	5.62882	5.57726	0.00000	9.53660	married	114.73870	52.39835	79.77592	7.18872	7.14567	5.43287	67.75442	3.25380
2652	6.43545	373-96-0884	Christopher Hatfield DDS	no	7.01111	5.21686	1.00000	13.81116	nop	63.25440	33.86426	74.71941	7.90886	6.09622	8.02546	36.86679	4.88174
2653	6.07218	608-64-0783	Rhonda Tucker	no		5.66485	1.00000	11.94030	divoced	67.83892	30.65619	36.70030	3.37422	7.13362	6.98117	44.70428	3.28577
2654	5.44049	655-60-7062	Angel Sanders	no	7.91828	6.11059	1.00000	17.05138	divoced	37.82373	31.02782	51.65700	5.09100	4.92602	6.64223	55.70549	5.58413
2655	6.04307	309-64-7804	Laura Smith	yes	6.30417	6.56727	0.00000	14.93488	divoced	106.71150	23.60846	84.34967	7.16200	3.20829	6.85074	36.09303	5.07021
2656	6.25232	895-04-8570	Kevin Smith	yes	8.37302	5.57330	1.00000	13.53664	separated	104.83876	34.84175	24.72706	4.78240	7.74153	4.26432	48.35618	5.62720
2657	6.49909	717-44-2552	Gail Wyatt	no	8.91949	3.62528	0.00000	11.73438	divoced	64.32140	44.75382	20.83675	5.60806	5.91198	5.20874	66.45259	4.85686
2658	7.43800	245-93-4102	Alexander Potter	no	9.09533	6.44625	0.00000	13.03636	widowed	14.80600	69.92116	12.16401	6.58616	6.81783	6.27775	27.66123	5.18811
2659	4.39415	268-66-7983	Jason Taylor	N	10.00479	5.87051	1.00000	18.03703	married	2.76000	66.23631	16.69832	5.49499	4.60747	7.07296	52.36214	7.08616
2660	5.62978	503-91-6902	Heather Huff	yes	6.50203	6.24591	1.00000	19.19259	separated	47.11587	21.32601	87.63701	9.23905	5.33328	7.04563	62.93438	4.91025
2661	6.62411	564-45-3580	Larry Patrick	no	6.50095	8.53707	1.00000	13.05579	single	40.01066	55.12027	79.72309	5.15668	4.59506	7.17174	34.27698	3.66406
2662	6.21642	823-59-9259	Christopher Erickson	no	8.02308	7.14780	1.00000	14.39458	married	40.75013	69.87741	48.27017	7.50888	6.57149	6.43335	48.67230	4.71526
2663	6.52106	835-32-6906	Jose Young	no	4.93609	5.80326	1.00000	12.10229	divoced	85.31273	73.43410	58.17501	6.06970	5.63947	6.55878	54.19251	3.68225
2664	7.22502	275-76-7873	Donna Taylor	Y	5.38796	6.25264	0.00000	11.05873	nop	111.35002	56.09388	67.44823	7.02580	6.95707	6.00457	25.06000	3.38570
2665	5.02377	883-78-3719	Terry Clark	no	7.82271	6.52591	1.00000	15.80422	single	99.70229	46.26720	48.44201	5.81480	7.32152	5.54486	50.58385	5.49831
2666	5.71524	358-88-3618	Michelle Reynolds	yes	7.52446	5.05197	0.00000	12.84401	married	17.76037	52.72890	62.44751	8.14395	5.75370	6.04688	68.48841	4.95478
2667	5.31192	135-30-2498	Nicole Stewart	no	6.98566	4.05386	1.00000	16.14072	separated	87.99968	48.84831	79.05649	6.03185	8.38879	6.26991	61.85379	5.32601
2668	7.20226	155-79-0198	Eugene Hernandez	Y	3.89570	6.19289	0.00000	10.19158	divoced	114.89095	29.92858	20.70189	7.57124	6.45442	5.03649	70.96490	3.38799
2669	6.77693	470-67-0736	Luke Rose	Y	5.16308	6.79710	0.00000	11.42642	single	25.18711	61.84879	69.69400	8.18511	4.33351	8.29453	53.39220	3.65158
2670	6.14462	041-50-1073	Michael Martinez	Y	7.84229	6.78518	0.00000	20.36775	single	2.43596	51.39958	46.68251	6.12538	4.09382	3.73261	23.86717	5.11706
2671	6.96089	112-38-5245	Ronald Chavez	no	7.12689	5.80165	1.00000	11.47763	single	41.79425	59.98263	66.25962	3.89610	4.77745	6.76841	36.48863	4.30216
2672	5.37987	812-20-6072	Dan Morgan	Y	7.92133	5.90503	1.00000	19.22574	divoced	107.66258	38.62341	40.83581	5.17125	3.31085	7.08061	31.11056	4.15688
2673	6.15212	648-74-6899	Richard Murphy	yes	4.90023	5.51109	0.00000	16.46869	divoced	84.23034	40.66116	62.04639	8.00360	4.04348	5.38554	65.07476	4.59353
2674	5.49240	631-16-8248	Penny Jenkins	no	7.43771	6.43210	1.00000	12.18138	nop	42.47366	76.72814	62.21603	5.43896	5.42154	6.50409	32.59298	5.51623
2675	4.52626	646-64-6726	Lisa Pratt	no	4.46693	6.03473	0.00000	26.26783	nop	30.85854	33.94516	38.84677	7.22638	7.54192	5.02123	59.83266	6.17323
2676	6.52148	305-11-6081	Samantha Brown	no	6.52522	6.48950	1.00000	13.10978	married	46.39285	58.55879	91.04571	7.85148	6.91181	5.44298	36.22378	5.88862
2677	5.15172	785-52-8577	Mr. Stephen Contreras	no	8.89973	4.46604	1.00000	15.97845	single	58.42577	53.77986	18.40965	6.13298	6.38266	5.89545	62.34723	5.11334
2678	6.88839	529-83-9310	Anne Simon	Y	7.12369	6.97028	1.00000	12.22920	single	65.52734	49.79619	71.61446	5.73333	9.01071	4.15112	46.14376	5.28722
2679	7.59013	122-07-3461	Nicholas Jackson	no	5.68948	6.95503	1.00000	11.45869	married	105.15972	38.64243	83.71137	3.54762	6.20529	8.38427	47.61289	4.03486
2680	4.46989	544-12-1581	Sabrina Williams	no	6.20053	7.42607	0.00000	9.86061	single	60.84112	27.66857	84.66886	5.82098	7.05407	4.12524	51.19955	4.60794
2681	5.37048	026-13-7283	Stephen Harrison	Y	5.30509	7.08478	1.00000	38.14180	nop	120.49301	55.72771	70.95220	8.97905	6.82372	5.73753	45.58673	8.01229
2682	5.19426	862-53-1136	Loretta Bush	Y	7.27301	5.26913	1.00000	18.19034	divoced	46.90767	42.56831	66.67285	3.94009	4.21383	6.65816	39.52814	4.63222
2683	4.63131	500-28-0156	Tina Jones	no	8.08007	6.03875	0.00000	12.67466	divoced	32.84564	53.46637	40.38173	5.95760	5.19868	6.69936	78.22297	4.79331
2684	7.07941	610-85-5828	Katrina Maddox	yes	6.68816	7.52865	1.00000	14.20590	nop	-13.79760	47.23276	76.13621	5.45525	5.26290	6.32208	52.56331	4.80439
2685	6.17296	293-19-2518	Patricia Miller	no	5.78750	6.49747	0.00000	17.06442	divoced	57.13204	44.13748	81.82108	5.89763	7.17683	5.67341	61.05245	5.44144
2686	7.24985	019-63-8070	Jamie Curtis	yes	7.94099	7.59373	1.00000	19.59541	divoced	-17.77062	48.00485	47.23538	7.27522	6.69963	6.96266	45.94275	6.50351
2687	7.02088	387-12-2322	Jason Riddle	no	4.55289	5.03002	0.00000	12.87346	separated	50.02307	26.34768	42.18588	10.00249	5.16144	4.89474	44.75742	3.40680
2688	6.50061	281-90-1590	David Thompson	no	7.25870	6.18146	1.00000	10.78953	divoced	92.49922	57.90486	71.42123	6.65031	8.05590	7.41060	53.03009	4.09984
2689	6.66746	705-48-9565	Stanley Garcia	no	8.08982	7.37536	1.00000	16.33620	separated	60.67979	47.39323	40.12790	7.84927	7.11775	5.02543	55.50999	3.23649
2690	7.24939	187-84-3467	Barbara Brown	yes	8.35462	5.18958	1.00000	12.18028	nop	61.87705	54.29801	29.47997	5.53819	8.13931	5.04380	46.62452	5.08961
2691	7.07536	088-81-2791	Alexis Sheppard	no	7.83885	4.27931	1.00000	16.06084	divoced	68.77477	35.00031	53.15338	7.84293	5.91279	5.62446	60.41499	4.70555
2692	5.64960	149-92-7262	Micheal Acosta	no	6.42663	6.90334	0.00000	15.23988	single	86.29101	53.54452	85.50332	7.30879	5.00911	8.48638	74.00456	4.87374
2693	6.34814	222-01-7013	Michael Sims	no	6.09331	8.14713	0.00000	18.43171	divoced	57.29438	36.17458	84.47951	6.84403	7.36593	5.44482	40.56184	3.77159
2694	6.08278	063-43-6891	Tricia Salazar	no	6.75643	7.73802	1.00000	12.19409	single	112.91596	45.31406	78.07623	3.84287	4.72488	5.45201	49.27210	4.41624
2695	6.06466	154-12-0426	Nathan Jones	no	5.86726	5.99802	1.00000	8.02136	divoced	79.66253	33.62098	83.94106	5.84588	5.89172	8.06446	44.56007	3.74128
2696	5.98495	195-51-0372	Abigail Ruiz	yes	6.74891	4.30780	1.00000	14.73001	married	39.46115	50.88423	78.93600		5.00619	6.29311	26.16524	4.18176
2697	6.63003	138-12-8369	Daniel Ramirez	yes	4.04614	5.38402	1.00000	15.29487	separated	31.03667	43.77712	23.30933	5.01640	6.49808	6.20050	43.19649	3.29558
2698	5.68854	655-41-5667	Elizabeth Johnson	no	5.85697	6.36374	1.00000	16.80257	divoced	63.98657	25.76641	80.58876	4.59480	7.67537	3.89981	67.49266	4.56443
2699	4.62845	021-48-8003	Angela Clark	no	7.30947	6.26747	1.00000	7.74505	married	87.94887	55.67696	72.93162	7.68632	6.34605	5.59465	57.68276	4.84121
2700	5.14805	491-97-8424	Mr. Christopher Crawford	Y	3.93354	5.65350	0.00000	16.40059	single	42.97648	66.07547	23.95663	8.16913	7.78735	5.83517	50.57065	6.05861
2701	6.29598	838-18-2929	Tammy Duran	Y	7.10285	6.73375	0.00000	14.26682	married	56.86827	24.58962	73.99629	6.05910	4.53076	6.39075	81.13099	3.42586
2702	4.86038	610-82-2436	Daniel Miller	Y	8.69536	6.55712	1.00000	16.35229	married	78.26090	58.95286	23.30786	4.14399	4.85282	7.40333	30.00550	6.38233
2703	6.66893	094-49-5396	Tracie Mcgee	no	7.10393	4.97675	0.00000	14.56781	married	68.69752	56.38045	74.11334	7.70042	5.93115	5.81146	48.03222	4.86296
2704	4.17331	604-25-9400	Dr. Leslie Henson	no	6.81937	6.60289	1.00000	19.95533	widowed	24.73891	74.51786	87.86631	5.04100	5.71168	6.42927	30.04992	5.06056
2705	4.87943	384-40-5855	Laura Odom	no	8.30214	6.14068	1.00000	14.54122	separated	126.96062	77.11811	36.95315	5.54022	4.96874	7.11015	41.54518	6.05130
2706	4.43593	195-03-5060	Jeremy Davis	no	6.39738	5.85652	1.00000	15.62021	married	60.01188	46.24909	85.28675	6.98689	8.28977	6.25070	52.52746	4.16273
2707	4.78886	539-78-6284	Alexander Peck DDS	no	8.20738	6.91181	1.00000	17.25163	separated	114.61067	72.15886	38.22825	4.52791	3.98752	6.30297	41.73639	6.05886
2708	7.06991	385-29-5639	Megan Johnson	Y	9.45322	6.14294	1.00000	16.49982	divoced	59.77200	51.59826	14.37592	7.90389	5.79121	8.03767	70.80532	3.55289
2709	6.21047	750-64-6638	Michael Gonzales	no	8.90580	5.36366	1.00000	19.60193	married	102.65682	49.69282	19.42451	6.98189	5.56273	7.98183	21.87965	3.56433
2710	6.65255	437-84-9589	Ann Haas	no	3.00786	5.81517	0.00000	6.54547	single	103.94060	51.95720	13.05994	8.62909	6.96186	5.09725	53.52464	4.30528
2711	5.68681	864-05-0134	Andrew Rice	yes	10.85522	6.16398	1.00000	23.62085	widowed	111.37149	32.89447	40.94895	4.08491	2.58189	6.03322	38.52292	7.23785
2712	4.92530	181-35-6002	Sarah Lamb	no	2.55133	6.85583	0.00000	15.09230	widowed	62.60306	30.70490	20.26801		6.51859	6.42795	67.36545	4.12348
2713	4.67224	267-30-8889	Roberta Escobar	no	5.54619	5.22966	1.00000	16.97864	nop	98.12089	34.75078	67.39295	7.04681	7.60715	5.98387	67.62462	5.17337
2714	6.11828	647-76-7924	Rachel Ewing	no	7.91783	3.10550	0.00000	18.60741	divoced	90.83417	55.36176	47.33582	5.14485	6.01459	5.04690	56.50688	3.32685
2715	7.40266	171-38-6644	Linda Bush	Y	5.62390	7.67948	1.00000	7.32326	single	89.74479	37.06911	76.09197	6.44666	9.11041	5.33505	57.75131	5.24956
2716	5.65016	218-79-7414	Anthony Smith	no	4.26770	6.19333	0.00000	15.60316	married	94.66834	25.09989	37.64316	6.29710	6.18015	5.90007	28.76617	4.35212
2717	5.95117	429-09-6882	Andrew Fox	N	6.73285	4.44203	1.00000	17.39806	single	29.20768	51.21894	86.19030	6.73107	7.75284	7.30197	58.70079	5.41360
2718	5.08303	438-68-2319	Jason Johns	no	7.44099	5.90093	1.00000	8.64821	single	49.11043	55.39182	66.13531	6.18064	7.70575	6.40042	33.12290	3.52689
2719	6.98319	197-59-5179	Zachary Reyes	no	7.00366	7.06012	0.00000	14.78821	divoced	88.74305	42.09285	81.49234	6.10243	5.92936	6.54250	27.02383	3.98031
2720	6.53202	022-19-1717	Andrew Johnson	no	8.40380	6.34076	1.00000	10.91718	single	18.67299	45.72180	30.73949	5.30716	7.20021	6.90096	51.09390	6.16988
2721	6.85173	385-29-5639	Megan Johnson	Y	9.07064	5.21154	1.00000	12.38873	married	142.05854	62.91373	15.39617	6.07931	3.99373	6.60929	64.46442	6.14153
2722	5.17456	500-28-0156	Tina Jones	no	4.09315	5.32761	0.00000	12.90657	married	27.75404	35.12709	32.48860	8.34808	7.32547	6.69484	42.93727	4.14653
2723	5.70743	638-50-5535	Brandon Wilson	no	7.18662	4.62962	0.00000	19.23261	married	22.06897	44.07988	72.34780	7.18069	5.90540	4.81362	32.38464	4.55949
2724	5.71041	767-91-9470	Michael Arnold	no	5.23043	6.65712	0.00000	22.29623	divoced	89.75471	49.11282	70.16051	6.42248	6.63129	5.70377	53.65442	3.88233
2725	5.30903	034-03-8405	James Hanson	no	7.84794	5.91438	1.00000	16.88042	widowed	-21.67894	48.73671	49.95625	8.33702	6.23260	5.83770	55.76100	5.59966
2726	5.58410	354-72-7224	Frank Gibson	no	8.05299	6.88989	1.00000	12.19361	single	45.10675	48.52972	41.99634	5.83407	7.83424	5.98240	57.37211	4.29689
2727	5.49184	438-24-2922	Angela Hooper	no	6.55213	4.13297	1.00000	17.88818	widowed	-13.45290	41.64346	89.72563	9.15635	6.25887	4.95366	38.29517	5.80080
2728	6.39780	771-10-7193	Jason Shaw	no	6.85570	8.83689	1.00000	15.68578	married	102.66477	42.36499	84.14621	6.90893	7.49554	6.24850	22.77749	3.66708
2729	4.70814	412-57-1910	Jennifer Bass	yes	8.91056	5.28591	0.00000	13.15503	single	27.47931	27.24187	19.21944	6.54917	4.81082	6.09404	48.75318	5.24745
2730	6.63138	451-84-2614	Richard Anderson	no	8.35132	7.72654	0.00000	13.34915	married	107.04446	57.23409	29.75437	5.42444	3.15946	7.28988	59.18816	5.05281
2731	5.86021	802-80-2506	Raymond Perez	yes	7.06172	5.29032	0.00000	14.01451	separated	64.26357	52.59133	82.64689	5.86267	6.66760	7.88717	36.22754	2.78564
2732	6.46023	072-85-7467	Ann Taylor	no	5.56564	6.50798	1.00000	11.10372	widowed	69.90747	1.36071	72.54239	4.63929	4.95295	6.09273	63.24726	3.14553
2733	5.57327	432-78-9289	Christopher Gray	no	5.54304	6.60773	0.00000	19.20697	married	-15.53393	40.41242	71.96720	7.68746	5.80965	6.19082	38.02053	3.88059
2734	7.40871	294-87-0699	Robert Stevens	no	2.68411	9.13915	0.00000	10.43672	widowed	137.61495	15.78525	17.94674	10.11484	7.35491	6.84636	57.78781	3.18445
2735	3.69225	305-80-7914	Ian Marquez	no	5.47831	6.65839	0.00000	15.98775	divoced	56.52205	73.78670	68.74993	6.79985	4.40697	6.97869	52.13231	3.32183
2736	7.47843	884-99-5819	Andrea Patterson	Y	4.59337	5.03901	0.00000	13.10505	separated	10.05188	29.26976	35.63682	5.63349	5.75024	6.86356	52.67302	3.83209
2737	4.15444	652-96-7064	Melissa Bell	Y	5.82893	6.66270	1.00000	15.13323	single	107.45336	57.83499	78.49574	7.78398	7.15112	5.61627	24.92629	5.57368
2738	3.58524	114-34-6708	Christopher Pitts	yes	3.70018	5.38066	1.00000	14.32629	married	99.91527	78.83747	22.91225	8.43905	8.83215	5.65490	47.86949	5.58332
2739	6.11021	121-79-3439	Daniel Glenn	Y	7.40661	6.86051	1.00000	13.60301	widowed	136.65906	39.68326	64.97945	7.58256	3.59725	5.04203	55.08259	4.18023
2740	6.96635	787-37-7066	Kenneth Smith	no	6.00283	6.76869	0.00000	14.81125	single	99.03456	39.19294	81.54250	4.91498	6.57277	6.63243	65.11779	2.00621
2741	6.17794	392-89-1210	Micheal Roberts	no	6.63193	6.52571	1.00000	16.88367	separated	88.38960	50.63718	83.83627	7.33251	6.60365	5.59039	36.71007	6.97325
2742	4.31560	010-59-2543	Angela Roberts	no	6.65172	6.44656	1.00000	10.21683	married	70.10796	29.46388	81.44166	5.02308	4.45519	7.78630	48.23874	4.66971
2743	6.20908	881-67-8493	Brenda Robbins	no	6.51958	5.60394	1.00000	7.74706	married	43.61253	42.17005	87.28366	7.78205	7.47940	5.50697	22.50072	4.00130
2744	5.92163	714-25-4369	James Smith	N	6.02512	5.51585	1.00000	12.01484	divoced	85.35803	49.89567	89.89098	6.24980	9.53932	4.30406	42.86274	6.08123
2745	6.68323	220-42-8328	Vanessa Serrano	no	7.06316	4.32801	1.00000	12.08811	married	5.08530	38.57194	77.74791	4.36031	4.77814	5.35945	60.51307	5.41004
2746	6.52935	793-01-9426	James Griffin	no	6.29515	6.16139	1.00000	18.35787	separated	76.01925	39.99688	88.37943	4.95320	5.59473	5.49723	53.58812	4.12743
